[2961.551033897411,2449.971218008696,2596.1868785004863,2952.0743340508548,2815.901607418375,2786.211875481637,2763.0576839809337,2941.604023737301,2851.7825830591682,2702.947220837271,3027.7098895395766,3223.333582347491]
[2.808594756E9,1.97168418E9,2.626351506E9,3.419453502E9,3.36973878E9,3.729188646E9,3.26024379E9,3.337464708E9,3.180171834E9,3.187950318E9,3.315025278E9,2.423716344E9]
[6.40053216E9,5.35610592E9,6.08432352E9,5.859929856E9,6.106056E9,5.927642688E9,6.121817856E9,5.944882944E9,5.97528096E9,5.74629792E9,5.846458464E9,6.037281888E9]
[1.135542537E9,9.53922906E8,1.114907328E9,1.003270131E9,9.51467526E8,9.24736095E8,1.007383581E9,1.074980484E9,1.028557656E9,1.078032672E9,1.060668837E9,1.145214612E9]
[3.9102829918802E8,3.6416929681198E8,3.782522693311148E8,4.9597665677870214E8,4.6700934778702164E8,4.6802331236605656E8,4.4682123180698836E8,4.942910669950083E8,4.811466109417637E8,4.339977329450915E8,4.4780622477204657E8,4.071168392945092E8]
[2.57073012E9,2.516161872E9,2.158959432E9,2.4629514E9,2.676182516E9,2.488463292E9,2.525101656E9,2.590051464E9,2.54326044E9,2.38698684E9,2.259452832E9,2.46550423E9]
[1.375561082555781E8,1.0671361477484787E8,1.4211003093306288E8,1.3121265537119676E8,1.1973905401217039E8,1.3896704421095335E8,1.2913263224340771E8,1.378560820811359E8,1.935373421825558E8,1.0204728301419878E8,1.1559084601622719E8,1.4400419104665315E8]
[9.171332668144499E7,7.667487181609195E7,8.680391096551724E7,9.43125791182266E7,9.136659209688014E7,8.425935155336617E7,8.912520796715927E7,9.474558649261084E7,8.550690777504104E7,8.445919782101806E7,7.503456848275863E7,7.480643145812808E7]
[1.0233432E8,8.451432E7,9.111696E7,8.257128E7,7.649664E7,5778960.0,0.0,0.0,1.897368E7,3.6828E7,3.849384E7,8.013456E7]
[2.64707152E8,2.86886064E8,3.12023672E8,2.72071912E8,3.05556936E8,2.53428912E8,2.17705472E8,1.0208752E8,1.24995936E8,2.06759496E8,3.4381918E8,3.21345864E8]
[7.578252E8,7.1083848E8,7.3147536E8,6.9416952E8,7.064376E8,6.56634E8,6.2559024E8,7.1281848E8,7.2177976E8,7.100016E8,6.191856E8,7.3322832E8]
[1.862751864328767E8,1.393525584E8,1.818768307068493E8,2.0447852311232877E8,2.732256159780822E8,2.5504418840547946E8,3.270346145753425E8,3.1503524607123286E8,2.537693562739726E8,3.010929197589041E8,2.222001968219178E8,2.489986106958904E8]
[7.1297226E8,7.3004778E8,6.7105962E8,3.661119E8,3.7943136E8,4.0106682E8,4.0181526E8,4.4094204E8,4.409559E8,3.429657E8,2.632014E8,3.1840578E8]
[1.6360396161530817E8,1.3294413990457256E8,1.965366828777336E8,1.4670120394333997E8,1.2179397440457256E8,1.2662834168190855E8,1.1895350061232604E8,1.3548502068588468E8,1.2550983762326044E8,1.248077628747515E8,1.3545585776838967E8,1.4540396240357852E8]
[1.4798268574928775E7,1.144106081937322E7,1.4379814116524216E7,1.428610449088319E7,1.538812938062678E7,1.8334741515099715E7,1.7482244325356126E7,1.74061123994302E7,1.379476672108262E7,1.3383814564387465E7,1.3074762413960114E7,1.3695163345584046E7]
[4.21396976331192E7,3.462264139114918E7,4.149875706352605E7,4.856072430049964E7,4.422575091006424E7,4.362922705852962E7,4.724288008351178E7,4.7629786069236256E7,4.1405419488222696E7,4.427871248679515E7,4.836454709850107E7,4.454380068665239E7]
[7.41847788E8,8.63825688E8,7.3366722E8,5.69434536E8,4.94393328E8,5.340357E8,5.95365012E8,6.89492628E8,5.6501874E8,6.2578494E8,5.03077608E8,6.32298744E8]
[2.0876145755172414E8,1.6563850262068966E8,2.0708019091379312E8,1.918989058448276E8,1.610678701551724E8,1.8566102529310346E8,1.8662835529885057E8,2.0376469529885057E8,1.7714951955172414E8,1.8292551961494252E8,2.083833771551724E8,2.0232054152873564E8]
[1.5158286E8,1.18414296E8,1.14589332E8,2.31232716E8,1.32087384E8,2.23917408E8,1.8694962E8,4.00838724E8,2.08509444E8,3.15268668E8,2.8450422E8,1.56854412E8]
